Website,Product Name,Category,Brand,Price,Original Price (MRP),Discount Percentage,Rating,Reviews,Favorable Feedback,Critical Feedback
Myntra,Maybelline Beauty Product 539,Beauty,Maybelline,30906.9,36313.09,14.89,4.8,4775,2883,1892
Myntra,Head Sports Product 898,Sports,Head,29758.17,41549.33,28.38,1.8,2019,1026,993
Myntra,Dove Beauty Product 153,Beauty,Dove,22730.72,25272.99,10.06,4.6,2068,1613,455
Myntra,Zara Fashion Product 482,Fashion,Zara,6576.11,8813.29,25.38,2.9,3648,2845,803
Myntra,Funskool Toys Product 890,Toys,Funskool,14989.86,18754.69,20.07,1.5,3114,2116,998
Myntra,Oxford Books Product 818,Books,Oxford,20749.35,24048.57,13.72,3,4763,4602,161
Myntra,Dell Electronics Product 937,Electronics,Dell,23461.8,31430.63,25.35,4.1,4524,4149,375
Myntra,Hachette Books Product 265,Books,Hachette,25780.75,34101.12,24.4,3.7,2734,1442,1292
Myntra,L'Oreal Beauty Product 771,Beauty,L'Oreal,44864.34,62617.2,28.35,1.9,4792,2554,2238
Myntra,Puma Fashion Product 929,Fashion,Puma,20692.61,24697.25,16.21,1.5,1387,861,526
Myntra,HarperCollins Books Product 587,Books,HarperCollins,19987.04,23241.53,14,3,3954,3412,542
Myntra,L'Oreal Beauty Product 302,Beauty,L'Oreal,22291.81,32393.18,31.18,3.5,2972,2313,659
Myntra,Reebok Sports Product 815,Sports,Reebok,26217.6,35294.22,25.72,4.8,3147,2972,175
Myntra,Nivea Beauty Product 921,Beauty,Nivea,2012.35,2846.61,29.31,3.2,1226,740,486
Myntra,L'Oreal Beauty Product 618,Beauty,L'Oreal,47262.91,60576.86,21.98,1.7,4073,2870,1203
Myntra,Puma Fashion Product 430,Fashion,Puma,25014.57,35841.69,30.21,3.3,1079,618,461
Myntra,Nivea Beauty Product 411,Beauty,Nivea,40930.04,56314.89,27.32,2.5,2537,1898,639
Myntra,Nike Fashion Product 649,Fashion,Nike,41153.28,59266.77,30.56,2.1,2744,2420,324
Myntra,Samsung Electronics Product 352,Electronics,Samsung,30013.63,41315.97,27.36,3.5,844,626,218
Myntra,Nike Fashion Product 194,Fashion,Nike,19530.23,22042.34,11.4,4.7,3730,2300,1430
Myntra,Levi's Fashion Product 609,Fashion,Levi's,14576.25,20888.53,30.22,1.5,3736,2479,1257
Myntra,HarperCollins Books Product 395,Books,HarperCollins,16689.07,20801.29,19.77,2.9,620,532,88
Myntra,Samsung Home Appliances Product 490,Home Appliances,Samsung,23190.2,26331.62,11.93,4.6,2202,1994,208
Myntra,Decathlon Sports Product 693,Sports,Decathlon,48403.39,56659.98,14.57,3,370,187,183
Myntra,Puma Fashion Product 972,Fashion,Puma,34387.04,40762.29,15.64,1.7,4093,2925,1168
Myntra,Penguin Books Product 993,Books,Penguin,2847.74,4007.88,28.95,2.2,3134,1683,1451
Myntra,OnePlus Electronics Product 752,Electronics,OnePlus,44560.59,64422.82,30.83,3.7,765,483,282
Myntra,Apple Electronics Product 154,Electronics,Apple,22457.98,33098.84,32.15,2.6,1411,844,567
Myntra,Decathlon Sports Product 521,Sports,Decathlon,34210.36,43607.65,21.55,2.8,2353,1881,472
Myntra,Sony Electronics Product 305,Electronics,Sony,9686.31,10994.02,11.89,3.9,4638,2676,1962
Myntra,Mattel Toys Product 774,Toys,Mattel,48894.31,62115.47,21.28,4.2,1070,825,245
Myntra,Puma Fashion Product 976,Fashion,Puma,5782.62,7732.55,25.22,2.8,4305,2202,2103
Myntra,Sony Electronics Product 254,Electronics,Sony,10071.36,14354.32,29.84,1.6,1472,1030,442
Myntra,Dove Beauty Product 782,Beauty,Dove,5281.53,6788.26,22.2,2.6,4238,2572,1666
Myntra,Yonex Sports Product 121,Sports,Yonex,10448.88,12105.54,13.69,1.3,2408,1425,983
Myntra,Samsung Home Appliances Product 255,Home Appliances,Samsung,35046.9,50404.93,30.47,2.6,2582,2063,519
Myntra,Hasbro Toys Product 315,Toys,Hasbro,33868.29,46011.45,26.39,1.4,1257,1211,46
Myntra,Philips Home Appliances Product 525,Home Appliances,Philips,14580.99,20855.24,30.08,3.7,1469,1256,213
Myntra,Fisher-Price Toys Product 819,Toys,Fisher-Price,11863.63,16847.95,29.58,1.3,3763,3609,154
Myntra,Nivea Beauty Product 462,Beauty,Nivea,22105.61,31954.48,30.82,1.8,1082,782,300
Myntra,Bosch Home Appliances Product 986,Home Appliances,Bosch,42606.33,49744.03,14.35,1.8,2131,1998,133
Myntra,Nike Fashion Product 930,Fashion,Nike,33955.54,42745.96,20.56,2.5,3145,2702,443
Myntra,Nivea Beauty Product 113,Beauty,Nivea,16399.33,21053.03,22.1,3.7,3416,3145,271
Myntra,Apple Electronics Product 360,Electronics,Apple,49775.02,69494.72,28.38,2.8,4619,3043,1576
Myntra,Mattel Toys Product 379,Toys,Mattel,22865.74,27428.49,16.64,3.4,871,670,201
Myntra,Yonex Sports Product 136,Sports,Yonex,38930.02,47423.78,17.91,1.2,1993,1502,491
Myntra,Apple Electronics Product 396,Electronics,Apple,23889.26,32569.1,26.65,1.4,2465,1650,815
Myntra,Adidas Fashion Product 311,Fashion,Adidas,48873.02,59210.25,17.46,4.3,1902,1580,322
Myntra,Oxford Books Product 268,Books,Oxford,39614.32,56409.08,29.77,2.5,4780,3644,1136
Myntra,Yonex Sports Product 622,Sports,Yonex,30085.64,42285.76,28.85,2.4,4518,2994,1524
Myntra,Hasbro Toys Product 711,Toys,Hasbro,44620.99,65710.96,32.1,3.5,272,147,125
Myntra,Levi's Fashion Product 196,Fashion,Levi's,30494.58,41605.94,26.71,3.5,922,786,136
Myntra,Dell Electronics Product 989,Electronics,Dell,30571.2,35271.97,13.33,3.5,290,186,104
Myntra,Nike Fashion Product 567,Fashion,Nike,812.51,1093.09,25.67,1.9,541,444,97
Myntra,Whirlpool Home Appliances Product 154,Home Appliances,Whirlpool,4628.79,6138.27,24.59,3.1,4632,4508,124
Myntra,Lakme Beauty Product 679,Beauty,Lakme,40531.32,54597.32,25.76,1.4,4480,2888,1592
Myntra,Maybelline Beauty Product 325,Beauty,Maybelline,16056.18,17870.45,10.15,2.8,1648,1528,120
Myntra,Hachette Books Product 302,Books,Hachette,11597.25,15722.39,26.24,4.1,4221,2839,1382
Myntra,Yonex Sports Product 147,Sports,Yonex,18621.18,25494.69,26.96,3.2,1322,1123,199
Myntra,Nike Fashion Product 381,Fashion,Nike,43533.73,61088.7,28.74,3,1047,983,64
Myntra,LG Home Appliances Product 837,Home Appliances,LG,4199.38,5195.65,19.18,1,3633,3301,332
Myntra,Funskool Toys Product 447,Toys,Funskool,3794.62,5067.43,25.12,1.1,654,473,181
Myntra,Decathlon Sports Product 502,Sports,Decathlon,37738.09,53764.63,29.81,4.1,2846,1462,1384
Myntra,Philips Home Appliances Product 100,Home Appliances,Philips,46084.98,68497.27,32.72,1.3,4013,2773,1240
Myntra,Reebok Sports Product 640,Sports,Reebok,29252.37,33165.62,11.8,3.2,673,450,223
Myntra,Funskool Toys Product 872,Toys,Funskool,12565.7,15083.71,16.69,1.1,2041,1936,105
Myntra,Puma Fashion Product 650,Fashion,Puma,23445.88,29113.17,19.47,2,4082,4063,19
Myntra,Scholastic Books Product 701,Books,Scholastic,25298.41,28250.21,10.45,1.3,2507,2017,490
Myntra,L'Oreal Beauty Product 508,Beauty,L'Oreal,47855.62,52922.41,9.57,2.1,1351,944,407
Myntra,Reebok Sports Product 246,Sports,Reebok,11539.2,14500.19,20.42,3.7,3250,2321,929
Myntra,Apple Electronics Product 848,Electronics,Apple,15313.51,18006.2,14.95,3.4,3092,2663,429
Myntra,Fisher-Price Toys Product 465,Toys,Fisher-Price,27448.44,30968.04,11.37,3.3,2725,2140,585
Myntra,OnePlus Electronics Product 928,Electronics,OnePlus,29179.16,41230.98,29.23,2.8,3608,3179,429
Myntra,Under Armour Sports Product 299,Sports,Under Armour,8601.41,12757.45,32.58,2.5,4701,3678,1023
Myntra,Levi's Fashion Product 789,Fashion,Levi's,26227.59,29627.45,11.48,1.1,3122,2725,397
Myntra,Adidas Fashion Product 893,Fashion,Adidas,12519.07,17386.08,27.99,3.8,804,493,311
Myntra,Puma Fashion Product 798,Fashion,Puma,11482.01,14181.73,19.04,3.8,4398,4026,372
Myntra,L'Oreal Beauty Product 306,Beauty,L'Oreal,11271.35,15340.26,26.52,3.8,3776,3398,378
Myntra,Philips Home Appliances Product 520,Home Appliances,Philips,45404.1,51247.23,11.4,4.3,848,479,369
Myntra,HarperCollins Books Product 627,Books,HarperCollins,42774.92,55935.97,23.53,4.3,2622,1957,665
Myntra,Sony Electronics Product 685,Electronics,Sony,32017.46,37496.62,14.61,1.5,2164,1221,943
Myntra,Hachette Books Product 850,Books,Hachette,34406.66,41727.77,17.54,2.8,961,619,342
Myntra,Scholastic Books Product 938,Books,Scholastic,25764.62,33944.63,24.1,2.3,296,189,107
Myntra,Lakme Beauty Product 490,Beauty,Lakme,2219.73,3307.52,32.89,2.6,1976,1214,762
Myntra,Dove Beauty Product 233,Beauty,Dove,25401.08,29283.79,13.26,4.1,1558,1154,404
Myntra,Head Sports Product 611,Sports,Head,48469.37,58990.81,17.84,1.6,1662,1480,182
Myntra,Reebok Sports Product 775,Sports,Reebok,18165.16,26404.01,31.2,4.7,1779,1490,289
Myntra,Levi's Fashion Product 925,Fashion,Levi's,33607.84,39424.75,14.75,4.1,4225,2589,1636
Myntra,Lakme Beauty Product 704,Beauty,Lakme,18548.12,23118.93,19.77,4.4,4533,3378,1155
Myntra,Yonex Sports Product 501,Sports,Yonex,47137.08,62196.76,24.21,1.8,1782,1308,474
Myntra,Lakme Beauty Product 822,Beauty,Lakme,22349.6,29736.02,24.84,2,1945,1142,803
Myntra,Lakme Beauty Product 924,Beauty,Lakme,41352.77,54389.18,23.97,4,334,167,167
Myntra,Yonex Sports Product 327,Sports,Yonex,19033.4,26516.31,28.22,4.9,48,34,14
Myntra,Yonex Sports Product 856,Sports,Yonex,35040.58,39992.04,12.38,2,503,355,148
Myntra,Puma Fashion Product 801,Fashion,Puma,8640.05,9539.18,9.43,4.8,45,33,12
Myntra,Samsung Electronics Product 531,Electronics,Samsung,31903.49,44119.78,27.69,4,2317,1366,951
Myntra,Dove Beauty Product 305,Beauty,Dove,18018.03,24970.37,27.84,2.4,853,491,362
Myntra,Lakme Beauty Product 991,Beauty,Lakme,39264.94,58575.2,32.97,2.3,4122,2785,1337
Myntra,LG Home Appliances Product 519,Home Appliances,LG,26749.49,37269.84,28.23,5,1270,975,295
Myntra,Nike Fashion Product 383,Fashion,Nike,654.51,747.64,12.46,4,2062,2007,55
Myntra,Puma Fashion Product 830,Fashion,Puma,7144.55,10346.66,30.95,4,234,140,94
Myntra,Nivea Beauty Product 449,Beauty,Nivea,2991,3928.22,23.86,4.4,857,474,383
Myntra,Funskool Toys Product 396,Toys,Funskool,3344.55,3766.99,11.21,2,4246,2728,1518
Myntra,Dell Electronics Product 163,Electronics,Dell,18885.51,27735.62,31.91,1.7,4858,2749,2109
Myntra,Under Armour Sports Product 558,Sports,Under Armour,38150.49,53631.34,28.87,4.3,1719,1290,429
Myntra,Zara Fashion Product 356,Fashion,Zara,22634.05,28209.2,19.76,1.8,2080,1968,112
Myntra,Adidas Fashion Product 415,Fashion,Adidas,32048.29,42821.43,25.16,1.8,4413,2991,1422
Myntra,Oxford Books Product 277,Books,Oxford,30840.26,34992.18,11.87,4,2520,1329,1191
Myntra,Nivea Beauty Product 583,Beauty,Nivea,21333.11,27204.1,21.58,2.2,2666,2561,105
Myntra,HarperCollins Books Product 977,Books,HarperCollins,48320.43,58745.91,17.75,3.6,3302,1908,1394
Myntra,Nivea Beauty Product 622,Beauty,Nivea,20115.51,27324.75,26.38,2.1,1833,1648,185
Myntra,Scholastic Books Product 647,Books,Scholastic,37710.65,54982.07,31.41,4.8,3940,2343,1597
Myntra,Oxford Books Product 432,Books,Oxford,46972.61,52653.86,10.79,2.4,2525,1425,1100
Myntra,Zara Fashion Product 153,Fashion,Zara,317.93,383.94,17.19,2.6,4407,3771,636
Myntra,Lakme Beauty Product 379,Beauty,Lakme,44994.89,66015.38,31.84,1.5,1705,1564,141
Myntra,LG Home Appliances Product 152,Home Appliances,LG,23387.67,29945.84,21.9,2.1,2702,2284,418
Myntra,Reebok Sports Product 813,Sports,Reebok,10135.11,12126.62,16.42,1.9,956,614,342
Myntra,Lego Toys Product 552,Toys,Lego,5583.06,6515.06,14.31,4.7,4602,3431,1171
Myntra,Hasbro Toys Product 280,Toys,Hasbro,14716.04,17056.96,13.72,2.1,4586,3845,741
Myntra,Bosch Home Appliances Product 572,Home Appliances,Bosch,35768.81,46614.5,23.27,4.6,1367,752,615
Myntra,Samsung Electronics Product 988,Electronics,Samsung,12945.02,18697.79,30.77,2.1,1733,1485,248
Myntra,Puma Fashion Product 630,Fashion,Puma,25583.68,30102.72,15.01,4.3,2308,2287,21
Myntra,Hachette Books Product 809,Books,Hachette,37970.21,51693.67,26.55,1.2,2029,1151,878
Myntra,Puma Fashion Product 603,Fashion,Puma,42526.07,59056.31,27.99,2.9,1209,983,226
Myntra,OnePlus Electronics Product 355,Electronics,OnePlus,21811.42,28419.46,23.25,4.4,3314,2791,523
Myntra,Under Armour Sports Product 715,Sports,Under Armour,42271.59,53894.96,21.57,3.8,2389,1195,1194
Myntra,Maybelline Beauty Product 317,Beauty,Maybelline,2289.52,2569.37,10.89,1.9,2517,1798,719
Myntra,Adidas Fashion Product 785,Fashion,Adidas,35658.6,49067.7,27.33,3.7,4681,4562,119
Myntra,Head Sports Product 892,Sports,Head,46020.28,54772.44,15.98,2.6,4485,4353,132
Myntra,Whirlpool Home Appliances Product 606,Home Appliances,Whirlpool,40368.73,49212.48,17.97,3.9,861,714,147
Myntra,Dell Electronics Product 343,Electronics,Dell,17357.7,23043.62,24.67,4.6,4834,2765,2069
Myntra,Philips Home Appliances Product 833,Home Appliances,Philips,6773.94,7605.83,10.94,2.4,925,562,363
Myntra,Scholastic Books Product 262,Books,Scholastic,22593.22,27763.49,18.62,4.8,113,75,38
Myntra,LG Home Appliances Product 681,Home Appliances,LG,44661.23,60555.11,26.25,1.6,4790,4655,135
Myntra,Bosch Home Appliances Product 915,Home Appliances,Bosch,24248.53,33962.19,28.6,4,989,759,230
Myntra,Adidas Fashion Product 733,Fashion,Adidas,35680.29,52961.54,32.63,3.2,3409,2672,737
Myntra,Maybelline Beauty Product 352,Beauty,Maybelline,29828.23,42645.74,30.06,3.1,2545,2136,409
Myntra,Bosch Home Appliances Product 799,Home Appliances,Bosch,25951,38519.71,32.63,1.3,100,54,46
Myntra,Bosch Home Appliances Product 352,Home Appliances,Bosch,26296.76,38101.75,30.98,2.1,1658,1632,26
Myntra,Maybelline Beauty Product 318,Beauty,Maybelline,31818.33,35958.68,11.51,4.1,2300,1226,1074
Myntra,Hachette Books Product 943,Books,Hachette,42123.89,47747.71,11.78,4.5,4225,3793,432
Myntra,Apple Electronics Product 225,Electronics,Apple,20381.14,27061.64,24.69,4,149,125,24
Myntra,OnePlus Electronics Product 984,Electronics,OnePlus,28607.01,31758.85,9.92,2.4,1820,1558,262
Myntra,Philips Home Appliances Product 713,Home Appliances,Philips,37217.16,48858.97,23.83,4.5,1730,1536,194
Myntra,Funskool Toys Product 253,Toys,Funskool,31178.21,36396.18,14.34,1,2905,2146,759
Myntra,Dell Electronics Product 396,Electronics,Dell,28149.88,39428.14,28.6,3.3,915,540,375
Myntra,Decathlon Sports Product 403,Sports,Decathlon,13538.73,19920.22,32.04,3.2,4498,4128,370
Myntra,Nike Fashion Product 651,Fashion,Nike,23848.27,30534.45,21.9,2.3,2125,1920,205
Myntra,Bosch Home Appliances Product 603,Home Appliances,Bosch,31678.35,41486.6,23.64,4.3,1168,907,261
Myntra,Samsung Home Appliances Product 499,Home Appliances,Samsung,38331.96,47351.76,19.05,1.4,1781,1485,296
Myntra,Dell Electronics Product 998,Electronics,Dell,2436.55,3295.88,26.07,1.4,46,31,15
Myntra,HarperCollins Books Product 163,Books,HarperCollins,34013.02,43717.72,22.2,4.6,476,433,43
Myntra,Funskool Toys Product 670,Toys,Funskool,36243.3,49539.58,26.84,3.3,162,107,55
Myntra,Nike Fashion Product 339,Fashion,Nike,4893.5,6484.13,24.53,3.5,1023,819,204
Myntra,Head Sports Product 167,Sports,Head,38073.75,51938.85,26.7,1.9,4892,4870,22
Myntra,Zara Fashion Product 184,Fashion,Zara,25561.32,33339.54,23.33,3.2,3676,2088,1588
Myntra,Penguin Books Product 233,Books,Penguin,2670.21,3193.42,16.38,1.3,575,370,205
Myntra,Whirlpool Home Appliances Product 343,Home Appliances,Whirlpool,28441.53,31947.05,10.97,4.7,1807,1007,800
Myntra,Hachette Books Product 932,Books,Hachette,48098.79,68995.87,30.29,3.9,1239,805,434
Myntra,Dell Electronics Product 931,Electronics,Dell,10316.93,13170.19,21.66,3.6,2847,2708,139
Myntra,Lakme Beauty Product 185,Beauty,Lakme,29520.61,41519.78,28.9,4.5,4260,2964,1296
Myntra,Lego Toys Product 573,Toys,Lego,4814.77,5410.78,11.02,1.2,727,612,115
Myntra,Puma Fashion Product 542,Fashion,Puma,18696.38,24948.77,25.06,2.8,2167,1610,557
Myntra,Lego Toys Product 465,Toys,Lego,14186.03,19797.54,28.34,2.5,2015,1525,490
Myntra,LG Home Appliances Product 128,Home Appliances,LG,41479,58569.1,29.18,2.4,4025,2118,1907
Myntra,Apple Electronics Product 435,Electronics,Apple,35971.41,50350.57,28.56,4.5,2561,1671,890
Myntra,Adidas Fashion Product 230,Fashion,Adidas,36432.01,48978.67,25.62,1.2,4996,3640,1356
Myntra,Puma Fashion Product 473,Fashion,Puma,33154.09,44769.58,25.95,2.7,4367,4337,30
Myntra,Philips Home Appliances Product 158,Home Appliances,Philips,7874.52,11571.95,31.95,2,2562,1553,1009
Myntra,Funskool Toys Product 826,Toys,Funskool,23013.45,33665.58,31.64,2.6,3924,3755,169
Myntra,Sony Electronics Product 221,Electronics,Sony,6791.09,8922.73,23.89,4.4,3812,2542,1270
Myntra,Hachette Books Product 641,Books,Hachette,40795.1,53620.24,23.92,1.2,715,462,253
Myntra,Dove Beauty Product 229,Beauty,Dove,49692.75,56624.56,12.24,4.9,3168,2468,700
Myntra,Maybelline Beauty Product 565,Beauty,Maybelline,13848.69,17963.24,22.91,4,1090,869,221
Myntra,Samsung Electronics Product 274,Electronics,Samsung,18436.81,27009.71,31.74,3.2,2305,1900,405
Myntra,LG Home Appliances Product 832,Home Appliances,LG,22800.96,30785.45,25.94,3.2,4469,3869,600
Myntra,Lakme Beauty Product 538,Beauty,Lakme,4136.31,6022.08,31.31,3.1,1385,1004,381
Myntra,Dell Electronics Product 813,Electronics,Dell,26436.9,38858.6,31.97,4,1359,717,642
Myntra,HarperCollins Books Product 749,Books,HarperCollins,26350.7,37532.88,29.79,2.1,3142,2506,636
Myntra,Lego Toys Product 728,Toys,Lego,16558.05,24229.91,31.66,4.3,3597,1902,1695
Myntra,Adidas Fashion Product 412,Fashion,Adidas,347.34,503.36,31,4.6,2890,2087,803
Myntra,OnePlus Electronics Product 823,Electronics,OnePlus,12740.28,18240.28,30.15,4.9,2221,1802,419
Myntra,Hachette Books Product 551,Books,Hachette,27215.77,32247.64,15.6,3.1,4869,4098,771
Myntra,Samsung Electronics Product 100,Electronics,Samsung,6257.33,9221.09,32.14,2.7,2379,1245,1134
Myntra,Nivea Beauty Product 384,Beauty,Nivea,19454.63,23848.83,18.43,2.7,3913,3058,855
Myntra,Adidas Fashion Product 507,Fashion,Adidas,20384.52,22700.51,10.2,2.1,1890,1115,775
Myntra,LG Home Appliances Product 373,Home Appliances,LG,35046.76,38854.49,9.8,2.2,103,81,22
Myntra,Penguin Books Product 222,Books,Penguin,7621.28,8441.42,9.72,2.7,3751,2823,928
Myntra,Maybelline Beauty Product 675,Beauty,Maybelline,24077.65,27599.14,12.76,3.7,4616,4108,508
Myntra,Penguin Books Product 544,Books,Penguin,32381.79,46849.9,30.88,4.4,4811,3018,1793
Myntra,Bosch Home Appliances Product 237,Home Appliances,Bosch,3167.65,3499.57,9.48,4,107,82,25
Myntra,HarperCollins Books Product 771,Books,HarperCollins,12907.63,17103.62,24.53,4.2,3443,2839,604
Myntra,Adidas Fashion Product 658,Fashion,Adidas,22149.65,29688.78,25.39,2.1,675,377,298
Myntra,Zara Fashion Product 611,Fashion,Zara,45987.99,53190.8,13.54,3.1,2101,1058,1043
Myntra,Hasbro Toys Product 320,Toys,Hasbro,32641.41,39488.5,17.34,3.9,2527,2176,351
Myntra,Dove Beauty Product 342,Beauty,Dove,49731.93,74284.52,33.05,4.9,1273,1120,153
Myntra,Samsung Electronics Product 323,Electronics,Samsung,21105.67,25030.45,15.68,2.4,744,722,22
Myntra,OnePlus Electronics Product 553,Electronics,OnePlus,39721.55,59019.52,32.7,4.5,4415,3432,983
Myntra,LG Home Appliances Product 742,Home Appliances,LG,43749.66,49393.14,11.43,4.1,3417,2496,921
Myntra,Zara Fashion Product 557,Fashion,Zara,39867.39,53290.44,25.19,4,4282,2156,2126
Myntra,Bosch Home Appliances Product 938,Home Appliances,Bosch,24574.22,32976.66,25.48,4.4,1295,1112,183
Myntra,Funskool Toys Product 378,Toys,Funskool,19808.23,28309.37,30.03,3.5,2463,1693,770
Myntra,Head Sports Product 530,Sports,Head,33946.41,46235.91,26.58,4.2,1333,758,575
Myntra,Maybelline Beauty Product 769,Beauty,Maybelline,481.36,615.47,21.79,3.5,4729,4133,596
Myntra,Sony Electronics Product 532,Electronics,Sony,42812.11,48779.61,12.23,1.2,1773,1015,758
Myntra,Sony Electronics Product 878,Electronics,Sony,28663.41,42761.91,32.97,3.5,4109,3017,1092
Myntra,Hachette Books Product 543,Books,Hachette,16233.16,22283.47,27.15,2.2,15,12,3
Myntra,Whirlpool Home Appliances Product 847,Home Appliances,Whirlpool,33948.93,39921.39,14.96,4.7,1475,1029,446
Myntra,Puma Fashion Product 663,Fashion,Puma,6934.17,10256.7,32.39,1.2,3541,3538,3
Myntra,Fisher-Price Toys Product 648,Toys,Fisher-Price,6444.98,8931.87,27.84,1.3,210,139,71
Myntra,Whirlpool Home Appliances Product 322,Home Appliances,Whirlpool,23132.67,33242.66,30.41,3.3,4700,2494,2206
Myntra,Bosch Home Appliances Product 382,Home Appliances,Bosch,9832.55,13998.32,29.76,3,4346,2699,1647
Myntra,Whirlpool Home Appliances Product 912,Home Appliances,Whirlpool,34679.86,50151.93,30.85,3.9,551,361,190
Myntra,Maybelline Beauty Product 101,Beauty,Maybelline,44376.16,64794.25,31.51,1.5,1697,1251,446
Myntra,Nike Fashion Product 936,Fashion,Nike,13733.22,19284.06,28.78,1,1486,951,535
Myntra,Lakme Beauty Product 748,Beauty,Lakme,17950.28,21268.82,15.6,1.8,2074,1272,802
Myntra,Lakme Beauty Product 523,Beauty,Lakme,21034.44,29238.87,28.06,3.6,3643,2745,898
Myntra,OnePlus Electronics Product 388,Electronics,OnePlus,37046.56,50248.07,26.27,3.5,2929,2167,762
Myntra,Funskool Toys Product 325,Toys,Funskool,14171.06,20110.13,29.53,2.2,2231,1363,868
Myntra,Whirlpool Home Appliances Product 306,Home Appliances,Whirlpool,28021.37,37397.82,25.07,1.7,471,372,99
Myntra,Hachette Books Product 791,Books,Hachette,23397.56,29850.44,21.62,2.6,4502,2963,1539
Myntra,Bosch Home Appliances Product 560,Home Appliances,Bosch,24422.6,29755.45,17.92,2.4,1631,1198,433
